cod,economy,region,incomegroup,dbyear,startbuscapital,investorsdisclosure,investorsliability,investorssuitsOld,investorstransparency,investorsrights,investorsownership,investorssuits,investorsProtectingInv,investorsProtectingMinInves,closinglegal,closing_SI_Commencement,closing_SI_ManagementAssets,closing_SI_Reorganization,closing_SI_CreditorParticipate,startbusprocedures,startbustime,startbuscost,startbusproceduresW,startbustimeW,startbuscostW,permitprocedures,permittime,permitcostWhV,permitsLegalindex,permits_SI_Buildregulation,permits_SI_Beforeconstr,permits_SI_Duringconst,permits_SI_Afterconst,permits_SI_Liability,permits_SI_Certifications,electricityprocedures,electricitytime,electricitycost,electricitySAIDISAIFIscore,electricityPriceperkWhUSD,electricitySaidiSaifiPoints,electricitySaidiIndex,electricitySaifiIndex,electricityMinimumOutage,electricityOutagemoniscore,electricityOutagerestoscore,electricityRegulatormoniscore,electricityCompensationscore,electricityTransparencyscore,registerprocedures,registertime,registercost,registerLegalindexGener,registerReliabilityInfrast,registerTransparency,registerCoverage,registerLegalBackground,registerWEBEqualAccess,creditrights,creditrights_new,creditinformation6pnt,creditinformation6pnt5pr,creditinformation8pnt5pr,creditinformationCoverPublic,creditinformationCoverPrivate,tradeprocedures,tradeXtimedocs,tradeMtimedocs,tradeXtimeborder,tradeMtimeborder,tradeXcostdocs,tradeMcostdocs,tradeXcostborder,tradeMcostborder,tradingexportdocs,tradingimportdocs,tradingexportcost,tradingexportcost_def,tradingexporttime,tradingimportcost,tradingimportcost_def,tradingimporttime,contracts_filing_days,contracts_trial_days,contracts_enforcement_days,contracts_attorney_fee,contracts_court_fee,contracts_enforcement_fee,contractsproceduresBunus,contractstime,contractscost,contractsLegalindexGender,contracts_SI_CourtStructureGen,contracts_SI_CaseManagement,contracts_SI_CourtAutomation,contracts_SI_ADR,closingtime_web,closingtime,closingrecovery,closingcostpercentage,closingOutcome,taxesTimeComplyVATrefund,taxesTimeObtainVATrefund,taxesTimeComplyCITaudit,taxesTimeCompleteCITaudit,taxespayments,taxestime,taxestotal,taxesTTRprofit,taxesTTRlabor,taxesTTROther
POL,Poland,High income: OECD,High income,2016,11.3562151332301,7,2,,6,5,4,9,,33,12.5,3,6,2.5,1,5,37,12.2075970330262,5,37,12.2075970330262,16,138,.31883709608057,12,2,1,2,3,2,2,4,133,19.4568305120658,7,.1517492554005,2,1.38,1.46,3,1,1,1,1,1,6,33,.31176148361788,20,7,3,4,6,0,,7,,,8,0,90.9957067563322,4,.5,.5,0,0,0,0,0,0,,,,,,,,,60,480,145,12,5.4,2,,685,19.4,10.5,4.5,1.5,1.5,3,3,3,58.2771421729002,15,1,8,8.16666666666667,6,18.1428571428571,7,269,40.28215624468084,14.4816262896226,24.8060911126586,.99443884239969
POL,Poland,High income: OECD,High income,2017,10.9292457080449,7,2,,6,5,4,9,,33,14,3,6,3,2,5,37,12.0869982379744,5,37,12.0869982379744,12,137,.29609512472235,10,1,1,2,2,2,2,4,122,19.0435548915258,7,.15094684693334,2,1.34,1.38,3,1,1,1,1,1,6,33,.30849943720946,19.5,7,2.5,4,6,0,,7,,,8,0,92.5412831142082,4,.5,.5,0,0,0,0,0,0,,,,,,,,,60,480,145,12,5.4,2,,685,19.4,10.5,4.5,1.5,1.5,3,3,3,60.6122559414814,15,1,8,8.16666666666667,6,18.1428571428571,7,269,40.37902810318908,14.4816262896226,24.9029629711668,.99443884239969
POL,Poland,High income: OECD,High income,2018,10.6504282032464,7,2,,6,5,4,9,,33,14,3,6,3,2,5,37,12.0082453972915,5,37,12.0082453972915,12,137,.28854140088235,10,1,1,2,2,2,2,4,122,18.5577321184646,7,.14050402904938,2,1.23,1.02,3,1,1,1,1,1,6,33,.3063692714728,19.5,7,2.5,4,6,0,,7,,,8,0,85.74439179724089,4,.5,.5,0,0,0,0,0,0,,,,,,,,,60,480,145,12,5.4,2,,685,19.4,10.5,4.5,1.5,1.5,3,3,3,63.094831647473,15,1,8,8.16666666666667,6,18.1428571428571,7,258,40.47491347079142,14.4830092246593,25.0047440091889,.98716023694322
POL,Poland,High income: OECD,High income,2019,9.956184972863101,7,2,,6,5,4,9,,33,14,3,6,3,2,5,37,11.8121543141401,5,37,11.8121543141401,12,137,.26973296328481,10,1,1,2,2,2,2,4,122,17.3480549441156,7,.13165609293758,2,1.31,1.06,3,1,1,1,1,1,6,80,.30106525319268,19,7,2.5,4,5.5,0,,7,,,8,0,98.0719633917012,4,.5,.5,0,0,0,0,0,0,,,,,,,,,60,480,145,12,5.4,2,,685,19.4,11,5,1.5,1.5,3,3,3,60.8154874513532,15,1,8,8.16666666666667,6,18.1428571428571,7,334,40.66192991961795,14.4844072892141,25.1977206279594,.97980200244444
POL,Poland,High income: OECD,High income,2020,9.336869242674929,7,2,,6,5,4,9,,33,14,3,6,3,2,5,37,11.6372267282013,5,37,11.6372267282013,12,137,.25295446152255,10,1,1,2,2,2,2,4,113,16.2689344432065,7,.13745488290271,2,1.13,1.09,3,1,1,1,1,1,6,135,.29633368101404,19,7,2.5,4,5.5,0,,7,,,8,0,100,4,.5,.5,0,0,0,0,0,0,,,,,,,,,60,480,145,12,5.4,2,,685,19.4,11,5,1.5,1.5,3,3,3,60.9026156436334,15,1,8,8.16666666666667,6,18.1428571428571,7,334,40.82172954557467,14.4807351407833,25.3418653053432,.99912909944822
PRI,Puerto Rico,Latin America & Caribbean,High income,2004,0,,,,,,,,,,15,3,6,3,3,7,7,2.17139065539079,7,7,2.17139065539079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,620,30.2,,,,,,3.78916666666667,3.78916666666667,61.4296538686104,8,1,,,,,,,,,,
PRI,Puerto Rico,Latin America & Caribbean,High income,2005,0,,,,,,,,,,15,3,6,3,3,7,7,2.17139065539079,7,7,2.17139065539079,,,,,,,,,,,,,,,,,,,,,,,,,8,194,2.14547983865514,,,,,,,10,,5,5,,0,64.3,,,,,,,,,,,,,,,,,,,,,,,,39,620,30.2,,,,,,3.78916666666667,3.78916666666667,61.4407731761334,8,1,,,,,,,,,,
PRI,Puerto Rico,Latin America & Caribbean,High income,2006,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,2.17139065539079,7,7,2.17139065539079,18,175,6.7763135859617,,,,,,,,,,,,,,,,,,,,,,8,194,2.14547983865514,,,,,,,10,,5,5,,0,63.6,,,,,,,,,,5,8,1225,1710.44474355895,15,1225,1710.44474355895,15,,,,,,,39,620,30.2,,,,,,3.78916666666667,3.78916666666667,61.4407731761334,8,1,,,,,15,140,57.57729611757948,29.8602531414785,12.5653740770355,15.1516688990655
PRI,Puerto Rico,Latin America & Caribbean,High income,2007,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,1.83177022274326,7,7,1.83177022274326,18,175,6.5141266119578,,,,,,,,,,,,,,,,,,,,,,8,194,1.79394783118406,,,,,,,10,,5,5,,0,63.6,,,,,,,,,,5,8,1225,1603.57525284127,15,1225,1603.57525284127,15,,,,,,,39,620,30.2,,,,,,3.78916666666667,3.78916666666667,56.0158746873656,8,1,,,,,15,140,57.57729611757948,29.8602531414785,12.5653740770355,15.1516688990655
PRI,Puerto Rico,Latin America & Caribbean,High income,2008,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,1.73961450142648,7,7,1.73961450142648,18,175,6.44298239510125,,,,,,,,,,,,,,,,,,,,,,8,194,1.81827986918099,,,,,,,10,,5,5,,0,62,,,,,,,,,,5,8,1225,1519.53627474208,15,1225,1519.53627474208,15,,,,,,,39,620,30.2,,,,,,2.5,2.5,65.2074723802009,8,1,,,,,16,140,57.57729611757948,29.8602531414785,12.5653740770355,15.1516688990655
PRI,Puerto Rico,Latin America & Caribbean,High income,2009,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,1.73961450142648,7,7,1.73961450142648,18,175,6.44298239510125,,,,,,,,,,,,,,,,,,,,,,8,193.5,1.8908565861805,,,,,,,10,,5,5,,0,61.4,,,,,,,,,,5,8,1250,1493.55560627007,15,1250,1493.55560627007,15,,,,,,,39,620,30.2,,,,,,2.5,2.5,66.04316386547239,8,1,,,,,16,218,60.60061880172925,27.9273091303008,12.5653740770355,20.107935594393
PRI,Puerto Rico,Latin America & Caribbean,High income,2010,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,1.59952953074434,7,7,1.59952953074434,18,175,6.33483679773463,,,,,,,,5,32,433.792408737864,,,,,,,,,,,,8,194,1.77885585042071,,,,,,,10,,5,5,,0,73.8,,,,,,,,,,5,8,1250,1399.50961183201,15,1250,1399.50961183201,15,,,,,,,39,620,30.2,,,,,,2.5,2.5,66.04316386547239,8,1,,,,,16,218,60.57209343930128,27.8859886689942,12.5653740770355,20.1207306932716
PRI,Puerto Rico,Latin America & Caribbean,High income,2011,0,7,6,8,,,,,21,,15,3,6,3,3,7,7,1.58037802642392,7,7,1.58037802642392,18,175,6.32005183639927,,,,,,,,5,32,428.598520766167,,,,,,,,,,,,8,193.5,1.75948226815854,,,,,,,10,,5,5,,0,71.5,,,,,,,,,,5,8,1250,1332.41521042567,15,1250,1332.41521042567,15,,,,,,,39,620,30.2,,,,,,2.5,2.5,73.3908601703846,8,1,,,,,16,218,63.55060474376396,28.9046880364969,14.3535260535041,20.2923906537629
PRI,Puerto Rico,Latin America & Caribbean,High income,2012,0,7,6,8,,,,,21,,15,3,6,3,3,6,6,1.44675925925926,6,6,1.44675925925926,21,191,6.28344907407407,,,,,,,,5,32,392.361111111111,,,,,,,,,,,,8,193.5,1.72233796296296,,,,,,,10,,5,5,,0,72.3277125307263,,,,,,,,,,5,8,1300,1354.73537328691,15,1300,1354.73537328691,15,30,500,90,23.0005787037037,5.6,1.60011574074074,39,620,30.2,,,,,,2.5,2.5,73.3908601703846,8,1,,,,,16,218,63.11501070143926,28.2506176808196,14.3535260535041,20.5108669671155
PRI,Puerto Rico,Latin America & Caribbean,High income,2013,0,7,6,8,,,,,21,,15,3,6,3,3,6,6,1.41602945341263,6,6,1.41602945341263,23,191,6.96632681959785,,,,,,,,5,32,384.027187765506,,,,,,,,,,,,8,193.5,1.71352308128009,,,,,,,10,,5,5,,0,81.5,,,,,,,,,,5,8,1300,1329.19306733794,15,1350,1380.31587762017,15,40,500,90,23,5.6,1.6,39,630,30.2,,,,,,2.5,2.5,73.3908601703846,8,1,,,,,16,218,50.39652711611384,15.6049595332784,14.3535260535041,20.4380415293313
PRI,Puerto Rico,Latin America & Caribbean,High income,2014,0,7,6,8,5,1,1,8,21,28,15,3,6,3,3,6,6,1.37750706163528,6,6,1.37750706163528,23,191,6.91555430723531,,,,,,,,5,32,373.579915115489,,,,,,,,,,,,8,193.5,1.70488789512558,,,,,,,10,11,,5,7,0,100,,,,,,,,,,5,8,1300,1300,15,1350,1350,15,40,500,90,23,5.6,1.6,39,630,30.2,,,,,,2.5,2.5,70.6213937488606,11,1,,,,,16,218,49.55620733403499,15.8609263898241,13.5073714141843,20.1879095300266
PRI,Puerto Rico,Latin America & Caribbean,High income,2015,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,6,1.27734514714633,6,6,1.27734514714633,22,165,6.85302847994362,12,2,1,2,3,1,3,5,32,346.416003906085,4,.29173253653949,1,9.130000000000001,4.8,5,1,1,0,0,1,8,193.5,1.67668835735172,,,,,,,,11,,,7,0,100,4,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,5,8,1300,1300,15,1350,1350,15,40,500,90,23,5.6,1.6,39,630,30.2,,,,,,2.5,2.5,70.6213937488606,11,1,,,,,16,218,65.99709484887829,32.3018139046674,13.5073714141843,20.1879095300266
PRI,Puerto Rico,Latin America & Caribbean,High income,2016,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,6,1.27734514714633,6,6,1.27734514714633,22,165,6.85302847994362,12,2,1,2,3,1,3,5,32,346.416003906085,4,.24049782864928,1,8.029999999999999,4.39,5,1,1,0,0,1,8,193.5,1.67668835735172,8.5,3,2,0,3.5,0,,11,,,7,0,100,4,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,,,,,,,,,40,500,90,23,5.6,1.6,,630,30.2,7,3,1.5,.5,2,2.5,2.5,70.5359680968573,11,1,No VAT,No VAT,41,104.857142857143,16,218,67.03374002430209,27.1160004675361,13.5073714141843,26.4103681425817
PRI,Puerto Rico,Latin America & Caribbean,High income,2017,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,5.5,1.30556875169888,6,5.5,1.30556875169888,22,165,6.89176255483154,12,2,1,2,3,1,3,5,32,354.070245460736,4,.24502790178571,1,8.029999999999999,4.39,5,1,1,0,0,1,8,191,1.68504833996674,14,7,3.5,0,3.5,0,,11,,,7,0,100,5,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,,,,,,,,,40,500,90,23,5.6,1.6,,630,30.2,7,3,1.5,.5,2,2.5,2.5,70.5359680968573,11,1,No VAT,No VAT,41,104.857142857143,16,218,64.38855687587954,30.7711984833007,13.4294488625522,20.1879095300266
PRI,Puerto Rico,Latin America & Caribbean,High income,2018,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,5.5,.84184798023664,6,5.5,.84184798023664,22,165,6.25535216807677,12,2,1,2,3,1,3,5,32,228.309172240177,4,.24502790178571,1,8.029999999999999,4.39,5,1,1,0,0,1,8,191,1.55356073409548,13.5,7,3,0,3.5,0,,12,,,7,0,100,5,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,,,,,,,,,40,500,90,23,5.6,1.6,,630,30.2,7,3,1.5,.5,2,2.5,2.5,69.3550496397516,11,1,No VAT,No VAT,41,104.857142857143,16,218,64.38855687587954,30.7711984833007,13.4294488625522,20.1879095300266
PRI,Puerto Rico,Latin America & Caribbean,High income,2019,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,5.5,1.29739927844247,6,5.5,1.29739927844247,22,165,6.88055076973445,12,2,1,2,3,1,3,5,32,351.854684313598,3,.24502790178571,0,14.35,4.83,5,1,1,0,0,1,8,191,1.68262249731559,13.5,7,3,0,3.5,0,,12,,,7,0,100,5,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,,,,,,,,,40,500,90,23,5.6,1.6,,630,30.2,11,3,3.5,2.5,2,2.5,2.5,67.71551526581661,11,1,No VAT,No VAT,41,104.857142857143,16,218,64.38855687587954,30.7711984833007,13.4294488625522,20.1879095300266
PRI,Puerto Rico,Latin America & Caribbean,High income,2020,0,7,6,,5,1,1,8,,28,15,3,6,3,3,6,5.5,1.17374977434754,6,5.5,1.17374977434754,22,165,6.71085419031455,12,2,1,2,3,1,3,5,32,318.320938803051,3,.24273561909878,0,14.35,4.83,5,1,1,0,0,1,8,190,1.64782467739392,13.5,7,3,0,3.5,0,,12,,,7,0,100,5,1.71428571428571,1.71428571428571,48,48,75,75,385.714285714286,385.714285714286,,,,,,,,,40,500,90,23,5.6,1.6,,630,30.2,11,3,3.5,2.5,2,2.5,2.5,67.71551526581661,11,1,No VAT,No VAT,41,104.857142857143,16,218,64.38855687587954,30.7711984833007,13.4294488625522,20.1879095300266
PRT,Portugal,High income: OECD,High income,2004,40.4142978624505,,,,,,,,,,8.5,3,4.5,1,0,11,78,11.9532105049474,11,78,11.9532105049474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,900,17.6,,,,,,2,2,73.2181389641228,9,1,,,,,,,,,,
PRT,Portugal,High income: OECD,High income,2005,39.4828231869227,,,,,,,,,,8.5,3,4.5,1,0,11,78,13.4799837784729,11,78,13.4799837784729,,,,,,,,,,,,,,,,,,,,,,,,,5,83,7.36025078818325,,,,,,,3,,5,5,,63.7,7.9,,,,,,,,,,,,,,,,,,,,,,,,38,900,17.6,,,,,,2,2,73.2181389641228,9,1,,,,,,,,,,
PRT,Portugal,High income: OECD,High income,2006,39.3769937696695,6,5,7,,,,,18,,14.5,3,5.5,3,3,11,48,13.4077938434723,11,48,13.4077938434723,16,351,2.1016554673194,,,,,,,,,,,,,,,,,,,,,,5,83,7.37917575802258,,,,,,,3,,5,5,,64.3,9.800000000000001,,,,,,,,,,4,4,625,710.3822652215031,20,894,1016.13079217284,16,,,,,,,38,900,17.6,,,,,,2,2,74.6878352769198,9,1,,,,,7,328,43.83007268919526,15.300505564265,26.7897382771328,1.73982884779752
PRT,Portugal,High income: OECD,High income,2007,38.6966792321675,6,5,7,,,,,18,,14.5,3,5.5,3,3,8,9,7.88514659490962,8,9,7.88514659490964,16,351,2.00029769109761,,,,,,,,,,,,,,,,,,,,,,5,81,7.3750715577104,,,,,,,3,,5,5,,72,9.1,,,,,,,,,,4,4,625,692.889292920334,16,894,991.1088445932461,15,,,,,,,38,900,17.6,,,,,,2,2,74.9611139221529,9,1,,,,,7,328,43.83007268919526,15.300505564265,26.7897382771328,1.73982884779752
PRT,Portugal,High income: OECD,High income,2008,34.6560147939596,6,5,7,,,,,18,,14.5,3,5.5,3,3,7,8,6.70316915392885,7,8,6.70316915392884,16,351,1.84968419359959,,,,,,,,,,,,,,,,,,,,,,5,42,7.35288507857558,,,,,,,3,,5,5,,67.09999999999999,11.3,,,,,,,,,,4,4,625,674.140821006444,16,894,964.2910303676169,15,,,,,,,38,900,17.6,,,,,,2,2,73.9757806581938,9,1,,,,,7,328,42.93245160777557,14.9146884379905,26.7897382771328,1.2280248926523
PRT,Portugal,High income: OECD,High income,2009,34.3285184008517,6,5,7,,,,,18,,14.5,3,5.5,3,3,6,7,6.47165332486132,6,7,6.47165332486132,17,351,1.83220483524307,,,,,,,,,,,,,,,,,,,,,,5,42,7.35521261585519,,,,,,,3,,5,5,,76.40000000000001,11.3,,,,,,,,,,4,4,730,765.7305174030621,16,899,943.002376911442,15,,,,,,,37,900,17.6,,,,,,2,2,69.4401622350902,9,1,,,,,7,328,42.46522936467402,14.4152099192731,26.7897382771328,1.26028116826813
PRT,Portugal,High income: OECD,High income,2010,33.5004663940773,6,5,7,,,,,18,,14.5,3,5.5,3,3,6,7,6.41203358037357,6,7,6.41203358037355,15,310,1.78800948509923,,,,,,,,5,83,90.2663366895133,,,,,,,,,,,,5,12,7.3571638558362,,,,,,,3,,5,5,,81.3,16.4,,,,,,,,,,4,4,730,753.8059455669501,16,899,928.317185020121,14,,,,,,,34,870,16.4,,,,,,2,2,69.4401622350902,9,1,,,,,7,328,42.33654391377621,14.4328540896756,26.7897382771328,1.11395154696786
PRT,Portugal,High income: OECD,High income,2011,34.0776970356866,6,5,7,,,,,18,,14.5,3,5.5,3,3,6,7,6.45359418656948,6,7,6.45359418656948,16,227,1.79673548050842,,,,,,,,5,83,91.82167310871699,,,,,,,,,,,,1,1,7.35111654555352,,,,,,,3,,5,5,,67.09999999999999,16.3,,,,,,,,,,4,4,730,746.881768616028,16,899,919.790013679191,14,,,,,,,34,870,16.4,,,,,,2,2,72.6231251342799,9,1,,,,,8,298,42.60906926878183,15.1498407741494,26.7897382771328,.66949021749964
PRT,Portugal,High income: OECD,High income,2012,.03191907176018,6,5,7,,,,,18,,14.5,3,5.5,3,3,6,7,2.29817316673297,6,7,2.29817316673296,14,196,1.68292266570573,,,,,,,,5,83,86.95999991271709,,,,,,,,,,,,1,1,7.34149479328823,,,,,,,3,,5,5,,86.2004894007395,21.5271100016676,,,,,,,,,,4,4,730,742.271982689811,16,899,914.113030737178,14,30,660,180,10.6386266177266,5.2,.51389705534173,34,870,16.4,,,,,,2,2,70.9340373352636,9,1,,,,,8,275,42.64803496287807,15.182552221883,26.7897382771328,.67574446386238
PRT,Portugal,High income: OECD,High income,2013,0,6,5,7,,,,,18,,14.5,3,5.5,3,3,6,7,2.32202759316576,6,7,2.32202759316576,14,165,1.39989496526046,,,,,,,,5,83,85.12778909228339,,,,,,,,,,,,1,1,7.34837557485762,,,,,,,3,,5,5,,96,22.9,,,,,,,,,,4,4,730,740.414672787428,13,899,911.825740871093,11,30,660,180,10.7,5.2,.5,34,870,16.4,,,,,,2,2,74.5589088051485,9,1,,,,,8,275,41.87510110625456,14.5403051482138,26.6590514941784,.67574446386238
PRT,Portugal,High income: OECD,High income,2014,0,6,5,7,6,3,4,7,18,31,14.5,3,5.5,3,3,5,6,2.35251582255341,5,6,2.35251582255341,14,160,1.41827559042836,,,,,,,,5,83,86.4873035713978,,,,,,,,,,,,1,1,7.3490107463032,,,,,,,3,2,,5,7,100,23.185614248596,,,,,,,,,,4,4,780,793.525644612419,15,925,941.0400272647271,13,30,660,180,10.7,5.2,.50644437846636,34,870,16.4,,,,,,2,2,71.59579733465149,9,1,,,,,8,275,42.17607375476556,15.0008297962098,26.6590514941783,.51619246437739
PRT,Portugal,High income: OECD,High income,2015,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6,2.32112149047425,6,6,2.32112149047425,14,160,1.40156872134799,11,2,1,2,3,1,2,5,71,71.68628981897039,7,.2771720713312,3,.6,.73,3,1,1,1,1,0,1,1,7.34835669771822,,,,,,,,2,,,7,100,23.377887619049,4,.5,.5,0,0,0,0,0,0,4,4,780,780,15,925,925,13,30,660,180,10.7,6,.5,34,870,17.2,,,,,,3,3,63.9920041519292,9,1,,,,,8,275,42.27277544065623,14.9659645625214,26.7897382771328,.51707260100205
PRT,Portugal,High income: OECD,High income,2016,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6,2.18774185106498,6,6,2.18774185106498,14,160,1.32102975282441,11,2,1,2,3,1,2,5,71,67.5669485755743,7,.29574243556649,3,.6,.73,3,1,1,1,1,0,1,1,7.34557795523052,20,6,4.5,4,5.5,0,,2,,,7,100,16.0552041453146,4,.5,.5,0,0,0,0,0,0,,,,,,,,,30,545,180,10.7,6,.5,,755,17.2,13.5,3.5,5,2.5,2.5,3,3,65.5018249312307,9,1,4,14.1666666666667,1,0,8,275,40.85082080905589,13.5433498284526,26.7897382771328,.51773270347054
PRT,Portugal,High income: OECD,High income,2017,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6,2.12256797082507,6,6,2.12256797082507,14,160,1.28167564216367,11,2,1,2,3,1,2,5,65,37.285146895956,7,.18309097550387,3,.55,.77,3,1,1,1,1,0,1,1,7.34422016605886,20,6,4.5,4,5.5,0,,2,,,7,100,7.79215039473159,4,.5,.5,0,0,0,0,0,0,,,,,,,,,30,545,180,10.7,6,.5,,755,17.2,13.5,3.5,5,2.5,2.5,3,3,66.6176647665675,9,1,4,14.1666666666667,1,0,8,243,39.77505611518459,12.4675851345812,26.7897382771328,.51773270347054
PRT,Portugal,High income: OECD,High income,2018,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6.5,2.05196843123906,6,6.5,2.05196843123906,14,160,1.23904579774739,11,2,1,2,3,1,2,5,65,36.0449914613914,7,.17431289131432,3,.64,.82,3,1,1,1,1,0,1,1,7.34274934231748,20,6,4.5,4,5.5,0,,2,,,7,100,7.83056762076683,4,.5,.5,0,0,0,0,0,0,,,,,,,,,30,545,180,10.7,6,.5,,755,17.2,13.5,3.5,5,2.5,2.5,3,3,63.8366569759588,9,1,4,14.1666666666667,1,0,8,243,39.77590874753969,12.4673375961556,26.7897382771328,.5188328742513501
PRT,Portugal,High income: OECD,High income,2019,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6.5,1.96231258292027,6,6.5,1.96231258292027,14,160,1.20820979844474,11,2,1,2,3,1,2,5,65,34.531196082428,7,.2521616975745,3,.55,.62,3,1,1,1,1,0,1,10,7.32725434142945,20,6,4.5,4,5.5,0,,2,,,7,100,7.8690178465251,4,.5,.5,0,0,0,0,0,0,,,,,,,,,30,545,180,10.7,6,.5,,755,17.2,13.5,3.5,5,2.5,2.5,3,3,64.47176000654071,9,1,4,14.1666666666667,1,0,8,243,39.77590874753969,12.4673375961556,26.7897382771328,.5188328742513501
PRT,Portugal,High income: OECD,High income,2020,0,6,5,,6,3,4,7,,31,14.5,3,5.5,3,3,6,6.5,1.88434253050361,6,6.5,1.88434253050361,14,160,1.16028390059531,11,2,1,2,3,1,2,5,65,33.6492803385318,7,.22171059402361,3,.54,.61,3,1,1,1,1,0,1,10,7.32617142403477,20,6,4.5,4,5.5,0,,2,,,7,100,7.89663494235411,4,.5,.5,0,0,0,0,0,0,,,,,,,,,30,545,180,10.7,6,.5,,755,17.2,13.5,3.5,5,2.5,2.5,3,3,64.756391868197,9,1,4,14.1666666666667,1,0,8,243,39.77659085342378,12.467139565415,26.7897382771328,.519713010876
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2004,0,,,,,,,,,,9.5,2.5,4,1,2,17,72,146.677770570148,17,72,146.677770570148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,7.11861036341196,9,0,,,,,,,,,,
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2005,0,,,,,,,,,,9.5,2.5,4,1,2,17,72,117.370005237046,17,72,117.370005237046,,,,,,,,,,,,,,,,,,,,,,,,,6,46,1.97340119499535,,,,,,,3,,6,6,,9,52.2,,,,,,,,,,,,,,,,,,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,8.464541570558611,9,0,,,,,,,,,,
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2006,0,6,5,6,,,,,17,,9.5,2.5,4,1,2,17,72,111.495726496609,17,72,111.495726496609,15,275,5.14098216743349,,,,,,,,,,,,,,,,,,,,,,6,46,1.96299953149612,,,,,,,3,,6,6,,8.699999999999999,52.2,,,,,,,,,,7,9,1220,2147.84194700112,36,1400,2464.73666049309,33,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,13.3395873376849,9,0,,,,,35,328,54.5146972683549,29.1686165291729,18.6118181714817,6.7342625677003
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2007,0,6,5,6,,,,,17,,9.5,2.5,4,1,2,17,72,104.921875,17,72,104.921875,15,275,4.67097934393663,,,,,,,,,,,,,,,,,,,,,,6,46,1.9312165788368,,,,,,,3,,6,6,,10.6,52.2,,,,,,,,,,7,9,1220,1951.25071972363,36,1400,2239.14017017465,33,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,15.3784459198138,9,0,,,,,35,328,44.7918250919639,19.4457443527819,18.6118181714817,6.7342625677003
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2008,0,6,5,6,,,,,17,,9.5,2.5,4,1,2,7,34,49.8106144810001,7,34,49.8106144810001,14,275,4.4866834808698,,,,,,,,,,,,,,,,,,,,,,6,46,1.90893577012801,,,,,,,3,,6,6,,11,48.7,,,,,,,,,,7,9,1220,1839.36605193646,36,1400,2110.74792845168,33,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,14.5611144468516,9,0,,,,,35,328,35.07055230293284,9.718915797132439,18.6173739381001,6.7342625677003
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2009,0,6,5,6,,,,,17,,9.5,2.5,4,1,2,7,35,66.1083700796998,7,35,66.1083700796998,14,275,3.6769951393411,,,,,,,,,,,,,,,,,,,,,,6,46,1.89753158064016,,,,,,,3,,6,6,,9.699999999999999,48.6,,,,,,,,,,7,9,1415,1943.55317231831,36,1700,2335.01087840362,33,,,,,,,38,591,30,,,,,,3.91666666666667,3.91666666666667,20.6583121906137,9,0,,,,,35,328,34.96953836441734,9.617901858616939,18.6173739381001,6.7342625677003
